nvplay_match_id,decimal_match_id,similarity_score,confidence
Brisbane Heat v Melbourne Renegades,2018-03-20_Peshawar Zalmi_vs_Quetta Gladiators_Pakistan Super League,0.5776184906193252,low
Brisbane Heat v Melbourne Renegades,2016-12-29_Melbourne Renegades_vs_Perth Scorchers_Big Bash League,0.5700099636054409,low
Brisbane Heat v Melbourne Renegades,2024-01-19_Comilla Victorians_vs_Durdanto Dhaka_Bangladesh Premier League,0.5705911539440951,low
Brisbane Heat v Melbourne Renegades,2017-05-16_Rising Pune Supergiant_vs_Mumbai Indians_Indian Premier League,0.5740897515068114,low
Brisbane Heat v Melbourne Renegades,2017-09-13_Pakistan_vs_World-XI_T20I,0.5768472696893749,low
Brisbane Heat v Melbourne Renegades,2018-05-18_Delhi Capitals_vs_Chennai Super Kings_Indian Premier League,0.5582043593833067,low
Brisbane Heat v Melbourne Renegades,2018-10-14_Balkh Legends_vs_Kabul Zwanan_Afghanistan Premier League,0.580693000928268,low
Brisbane Heat v Melbourne Renegades,2019-08-25_Essex_vs_Hampshire_Vitality Blast,0.5947009949115213,low
Brisbane Heat v Melbourne Renegades,2019-10-27_Australia_vs_Sri Lanka_T20I,0.5923856147023734,low
Brisbane Heat v Melbourne Renegades,2019-12-27_Khulna Tigers_vs_Rangpur Riders_Bangladesh Premier League,0.6308041643075969,low
Brisbane Heat v Melbourne Renegades,2021-03-03_Australia_vs_New Zealand_T20I,0.6057656690746474,low
Brisbane Heat v Melbourne Renegades,2020-12-13_Colombo Stars_vs_Galle Gladiators_Lanka Premier League,0.558811719274877,low
Brisbane Heat v Melbourne Renegades,2021-06-23_Durham_vs_Northamptonshire_Vitality Blast,0.5679227772342322,low
Brisbane Heat v Melbourne Renegades,2023-09-03_South Africa_vs_Australia_T20I,0.5579901331315519,low
Brisbane Heat v Melbourne Renegades,2023-08-30_Trinbago Knight Riders_vs_Barbados Royals_Caribbean Premier League,0.5740164278102359,low
Brisbane Heat v Melbourne Renegades,2020-12-01_Jaffna Kings_vs_Kandy Warriors_Lanka Premier League,0.6175964628303301,low
Brisbane Heat v Melbourne Renegades,2023-01-02_Adelaide Strikers_vs_Hobart Hurricanes_Big Bash League,0.6283123130161494,low
Brisbane Heat v Melbourne Renegades,2021-12-13_Melbourne Renegades_vs_Brisbane Heat_Big Bash League,0.56970782408241,low
Brisbane Heat v Melbourne Renegades,2024-01-29_Sylhet Strikers_vs_Chattogram Challengers_Bangladesh Premier League,0.58125945055976,low
Brisbane Heat v Melbourne Renegades,2019-09-11_Barbados Royals_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.5966503540032951,low
Brisbane Heat v Melbourne Renegades,2023-12-13_Melbourne Stars_vs_Perth Scorchers_Big Bash League,0.5615917606072406,low
Brisbane Heat v Melbourne Renegades,2022-05-06_Mumbai Indians_vs_Gujarat Titans_Indian Premier League,0.5838641744728701,low
Brisbane Heat v Melbourne Renegades,2021-01-04_Sydney Thunder_vs_Brisbane Heat_Big Bash League,0.5781053730583142,low
Brisbane Heat v Melbourne Renegades,2023-08-13_Jaffna Kings_vs_Galle Titans_Lanka Premier League,0.5862569285364331,low
Brisbane Heat v Melbourne Renegades,2022-05-08_Royal Challengers Bangalore_vs_Sunrisers Hyderabad_Indian Premier League,0.5663324389404885,low
Brisbane Heat v Melbourne Renegades,2022-12-19_Colombo Stars_vs_Jaffna Kings_Lanka Premier League,0.6072078455314747,low
Brisbane Heat v Melbourne Renegades,2018-01-22_Pakistan_vs_New Zealand_T20I,0.5528558529190107,low
Brisbane Heat v Melbourne Renegades,2020-09-18_Durham_vs_Lancashire_Vitality Blast,0.5733435406698565,low
Brisbane Heat v Melbourne Renegades,2019-01-29_Brisbane Heat_vs_Hobart Hurricanes_Big Bash League,0.5605461211895995,low
Brisbane Heat v Melbourne Renegades,2022-04-28_Kolkata Knight Riders_vs_Delhi Capitals_Indian Premier League,0.572680132586338,low
Brisbane Heat v Melbourne Renegades,2022-05-25_Kent_vs_Somerset_Vitality Blast,0.5626119358453724,low
Brisbane Heat v Melbourne Renegades,2017-01-17_Melbourne Stars_vs_Brisbane Heat_Big Bash League,0.6042661630308687,low
Brisbane Heat v Melbourne Renegades,2022-02-14_Chattogram Challengers_vs_Khulna Tigers_Bangladesh Premier League,0.5751751607181947,low
Brisbane Heat v Melbourne Renegades,2024-02-19_Fortune Barishal_vs_Rangpur Riders_Bangladesh Premier League,0.5813913022604044,low
Brisbane Heat v Melbourne Renegades,2022-07-09_Somerset_vs_Derbyshire_Vitality Blast,0.5527271776589424,low
Brisbane Heat v Melbourne Renegades,2020-08-29_Jamaica Tallawahs_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.5772714763497373,low
Brisbane Heat v Melbourne Renegades,2021-01-02_Hobart Hurricanes_vs_Melbourne Stars_Big Bash League,0.5760359794316451,low
Brisbane Heat v Melbourne Renegades,2021-10-29_West Indies_vs_Bangladesh_T20I,0.5703792746641044,low
Brisbane Heat v Melbourne Renegades,2022-03-29_Rajasthan Royals_vs_Sunrisers Hyderabad_Indian Premier League,0.60876673959743,low
Brisbane Heat v Melbourne Renegades,2021-07-18_England_vs_Pakistan_T20I,0.5600728035775713,low
Brisbane Heat v Melbourne Renegades,2023-01-16_MI Cape Town_vs_Sunrisers Eastern Cape_SA20,0.5550786803839435,low
Brisbane Heat v Melbourne Renegades,2019-12-18_Perth Scorchers_vs_Sydney Sixers_Big Bash League,0.5707653660349312,low
Brisbane Heat v Melbourne Renegades,2017-05-08_Mumbai Indians_vs_Sunrisers Hyderabad_Indian Premier League,0.6210339273325948,low
Brisbane Heat v Melbourne Renegades,2023-07-15_Hampshire_vs_Essex_Vitality Blast,0.5507786721706226,low
Brisbane Heat v Melbourne Renegades,2023-03-25_South Africa_vs_West Indies_T20I,0.5573031284403367,low
Brisbane Heat v Melbourne Renegades,2023-04-16_Gujarat Titans_vs_Rajasthan Royals_Indian Premier League,0.5741000800369221,low
Brisbane Heat v Melbourne Renegades,2017-07-30_Lancashire_vs_Birmingham Bears_Vitality Blast,0.5687261559696342,low
Brisbane Heat v Melbourne Renegades,2022-09-11_Jamaica Tallawahs_vs_Barbados Royals_Caribbean Premier League,0.570288219657879,low
Brisbane Heat v Melbourne Renegades,2023-08-01_Galle Titans_vs_B-Love Kandy_Lanka Premier League,0.5771346627438161,low
Brisbane Heat v Melbourne Renegades,2017-10-29_Pakistan_vs_Sri Lanka_T20I,0.5611658692185008,low
Brisbane Heat v Melbourne Renegades,2024-01-17_Joburg Super Kings_vs_Paarl Royals_SA20,0.5942618971671603,low
Brisbane Heat v Melbourne Renegades,2017-06-21_South Africa_vs_England_T20I,0.5535068276752487,low
Brisbane Heat v Melbourne Renegades,2018-04-09_Rajasthan Royals_vs_Sunrisers Hyderabad_Indian Premier League,0.6042516664621929,low
Brisbane Heat v Melbourne Renegades,2023-01-07_Fortune Barishal_vs_Sylhet Strikers_Bangladesh Premier League,0.5746253119429591,low
Brisbane Heat v Melbourne Renegades,2018-03-06_India_vs_Sri Lanka_T20I,0.6082678864994654,low
Brisbane Heat v Melbourne Renegades,2021-06-17_Karachi Kings_vs_Lahore Qalandars_Pakistan Super League,0.5923680694950043,low
Brisbane Heat v Melbourne Renegades,2024-09-03_Durham_vs_Surrey_Vitality Blast,0.5934999194550683,low
Brisbane Heat v Melbourne Renegades,2022-02-12_Comilla Victorians_vs_Khulna Tigers_Bangladesh Premier League,0.5584886238453071,low
Brisbane Heat v Melbourne Renegades,2018-02-01_Hobart Hurricanes_vs_Perth Scorchers_Big Bash League,0.5687450476297157,low
Brisbane Heat v Melbourne Renegades,2018-02-05_Zimbabwe_vs_Afghanistan_T20I,0.5758104930776138,low
Brisbane Heat v Melbourne Renegades,2022-07-03_Leicestershire_vs_Yorkshire_Vitality Blast,0.5601733162377125,low
Brisbane Heat v Melbourne Renegades,2017-08-19_Guyana Amazon Warriors_vs_Trinbago Knight Riders_Caribbean Premier League,0.5901735410788043,low
Brisbane Heat v Melbourne Renegades,2023-04-02_Sri Lanka_vs_New Zealand_T20I,0.5680678666362876,low
Brisbane Heat v Melbourne Renegades,2018-07-06_Glamorgan_vs_Hampshire_Vitality Blast,0.611255314757482,low
Brisbane Heat v Melbourne Renegades,2024-01-27_Desert Vipers_vs_Abu Dhabi Knight Riders_International League T20,0.550558165764977,low
Brisbane Heat v Melbourne Renegades,2023-04-17_New Zealand_vs_Pakistan_T20I,0.5545882352941177,low
Brisbane Heat v Melbourne Renegades,2018-03-07_Multan Sultans_vs_Quetta Gladiators_Pakistan Super League,0.5505637952182576,low
Brisbane Heat v Melbourne Renegades,2018-05-20_Punjab Kings_vs_Chennai Super Kings_Indian Premier League,0.5941532637297342,low
Brisbane Heat v Melbourne Renegades,2023-05-28_Durham_vs_Yorkshire_Vitality Blast,0.5572177127728615,low
Brisbane Heat v Melbourne Renegades,2018-08-09_Nottinghamshire_vs_Birmingham Bears_Vitality Blast,0.5642320724847311,low
Brisbane Heat v Melbourne Renegades,2017-08-04_Durham_vs_Yorkshire_Vitality Blast,0.5723867357043827,low
Brisbane Heat v Melbourne Renegades,2017-04-19_Sunrisers Hyderabad_vs_Delhi Capitals_Indian Premier League,0.564237105584474,low
Brisbane Heat v Melbourne Renegades,2018-09-04_Barbados Royals_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.5907375856162502,low
Brisbane Heat v Melbourne Renegades,2019-03-24_Delhi Capitals_vs_Mumbai Indians_Indian Premier League,0.5513979213768688,low
Brisbane Heat v Melbourne Renegades,2024-02-20_Chattogram Challengers_vs_Khulna Tigers_Bangladesh Premier League,0.5983891395154551,low
Brisbane Heat v Melbourne Renegades,2019-08-10_Somerset_vs_Kent_Vitality Blast,0.5557499976798401,low
Brisbane Heat v Melbourne Renegades,2021-12-07_Melbourne Renegades_vs_Adelaide Strikers_Big Bash League,0.5678211789536597,low
Brisbane Heat v Melbourne Renegades,2023-07-02_Northamptonshire_vs_Lancashire_Vitality Blast,0.551381692642869,low
Brisbane Heat v Melbourne Renegades,2019-03-25_Punjab Kings_vs_Rajasthan Royals_Indian Premier League,0.5580176513682394,low
Brisbane Heat v Melbourne Renegades,2019-08-23_Leicestershire_vs_Nottinghamshire_Vitality Blast,0.5683161220168085,low
Brisbane Heat v Melbourne Renegades,2023-06-01_Derbyshire_vs_Leicestershire_Vitality Blast,0.5693183825325001,low
Brisbane Heat v Melbourne Renegades,2019-09-15_Barbados Royals_vs_Jamaica Tallawahs_Caribbean Premier League,0.5570745890275303,low
Brisbane Heat v Melbourne Renegades,2022-06-09_India_vs_South Africa_T20I,0.5772933928009443,low
Brisbane Heat v Melbourne Renegades,2019-10-05_Sri Lanka_vs_Pakistan_T20I,0.5714132659102911,low
Brisbane Heat v Melbourne Renegades,2023-09-13_Jamaica Tallawahs_vs_Guyana Amazon Warriors_Caribbean Premier League,0.5670252702100648,low
Brisbane Heat v Melbourne Renegades,2022-10-12_New Zealand_vs_Bangladesh_T20I,0.5504015001764362,low
Brisbane Heat v Melbourne Renegades,2017-12-20_Brisbane Heat_vs_Melbourne Stars_Big Bash League,0.5902859928782126,low
Brisbane Heat v Melbourne Renegades,2020-09-23_Mumbai Indians_vs_Kolkata Knight Riders_Indian Premier League,0.5736628016783623,low
Brisbane Heat v Melbourne Renegades,2021-06-24_Multan Sultans_vs_Peshawar Zalmi_Pakistan Super League,0.5903359506678392,low
Brisbane Heat v Melbourne Renegades,2021-01-21_Adelaide Strikers_vs_Brisbane Heat_Big Bash League,0.5731151854681266,low
Brisbane Heat v Melbourne Renegades,2021-01-07_Sydney Thunder_vs_Hobart Hurricanes_Big Bash League,0.5519960239279125,low
Brisbane Heat v Melbourne Renegades,2020-09-08_Guyana Amazon Warriors_vs_St Lucia Kings_Caribbean Premier League,0.5662394639003927,low
Brisbane Heat v Melbourne Renegades,2023-01-28_Sydney Sixers_vs_Perth Scorchers_Big Bash League,0.5536355727669229,low
Brisbane Heat v Melbourne Renegades,2020-10-21_Kolkata Knight Riders_vs_Royal Challengers Bangalore_Indian Premier League,0.5662265347999094,low
Brisbane Heat v Melbourne Renegades,2020-12-06_Australia_vs_India_T20I,0.552374720626437,low
Brisbane Heat v Melbourne Renegades,2021-08-29_Guyana Amazon Warriors_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.5590310974617879,low
Brisbane Heat v Melbourne Renegades,2021-12-27_Adelaide Strikers_vs_Hobart Hurricanes_Big Bash League,0.574947691431525,low
Brisbane Heat v Melbourne Renegades,2024-06-20_Birmingham Bears_vs_Northamptonshire_Vitality Blast,0.5652983707039436,low
Brisbane Heat v Melbourne Renegades,2024-02-02_Chattogram Challengers_vs_Comilla Victorians_Bangladesh Premier League,0.5735693342089626,low
Brisbane Heat v Melbourne Renegades,2021-12-19_Sydney Thunder_vs_Brisbane Heat_Big Bash League,0.6009190978955684,low
Brisbane Heat v Melbourne Renegades,2022-01-12_Adelaide Strikers_vs_Brisbane Heat_Big Bash League,0.6224068108476776,low
Brisbane Heat v Melbourne Renegades,2022-12-14_Dambulla Aura_vs_Colombo Stars_Lanka Premier League,0.5621976097358518,low
Brisbane Heat v Melbourne Renegades,2021-12-11_Galle Gladiators_vs_Kandy Warriors_Lanka Premier League,0.6087028305431209,low
Brisbane Heat v Melbourne Renegades,2019-12-27_Adelaide Strikers_vs_Melbourne Stars_Big Bash League,0.5627828570884701,low
Brisbane Heat v Melbourne Renegades,2022-01-30_Karachi Kings_vs_Lahore Qalandars_Pakistan Super League,0.5761534227726178,low
Brisbane Heat v Melbourne Renegades,2022-02-05_Lahore Qalandars_vs_Islamabad United_Pakistan Super League,0.5521706485733947,low
Brisbane Heat v Melbourne Renegades,2022-02-18_Karachi Kings_vs_Lahore Qalandars_Pakistan Super League,0.5542214195619769,low
Brisbane Heat v Melbourne Renegades,2024-06-16_Somerset_vs_Glamorgan_Vitality Blast,0.5581817068978194,low
Brisbane Heat v Melbourne Renegades,2023-08-12_Dambulla Aura_vs_Colombo Strikers_Lanka Premier League,0.587088776161545,low
Brisbane Heat v Melbourne Renegades,2022-06-03_Northamptonshire_vs_Lancashire_Vitality Blast,0.5779849565089193,low
Brisbane Heat v Melbourne Renegades,2022-01-28_Sylhet Sunrisers_vs_Minister Group Dhaka_Bangladesh Premier League,0.5726964805954279,low
Brisbane Heat v Melbourne Renegades,2022-10-27_India_vs_Netherlands_T20I,0.5995566431229589,low
Brisbane Heat v Melbourne Renegades,2024-07-07_India_vs_Zimbabwe_T20I,0.5946207243049348,low
Brisbane Heat v Melbourne Renegades,2019-12-23_Khulna Tigers_vs_Rajshahi Royals_Bangladesh Premier League,0.5713288334172223,low
Brisbane Heat v Melbourne Renegades,2022-12-14_Kandy Falcons_vs_Jaffna Kings_Lanka Premier League,0.575927820744189,low
Brisbane Heat v Melbourne Renegades,2022-09-30_Pakistan_vs_England_T20I,0.6088760279051301,low
Brisbane Heat v Melbourne Renegades,2023-01-31_Desert Vipers_vs_Sharjah Warriors_International League T20,0.5582394850469422,low
Brisbane Heat v Melbourne Renegades,2023-05-24_Worcestershire_vs_Northamptonshire_Vitality Blast,0.5516550835353904,low
Brisbane Heat v Melbourne Renegades,2023-01-31_Fortune Barishal_vs_Dhaka Dominators_Bangladesh Premier League,0.5938175636481197,low
Brisbane Heat v Melbourne Renegades,2023-01-07_India_vs_Sri Lanka_T20I,0.593007352606114,low
Brisbane Heat v Melbourne Renegades,2017-07-19_Worcestershire_vs_Derbyshire_Vitality Blast,0.5629180431768667,low
Brisbane Heat v Melbourne Renegades,2023-12-31_Adelaide Strikers_vs_Melbourne Stars_Big Bash League,0.5625441786283891,low
Brisbane Heat v Melbourne Renegades,2023-07-27_MI New York_vs_Washington Freedom_Major League Cricket,0.579304989747095,low
Brisbane Heat v Melbourne Renegades,2024-01-20_MI Emirates_vs_Dubai Capitals_International League T20,0.6082799259678516,low
Brisbane Heat v Melbourne Renegades,2024-01-25_Abu Dhabi Knight Riders_vs_Dubai Capitals_International League T20,0.5906722984617722,low
Brisbane Heat v Melbourne Renegades,2024-07-19_Glamorgan_vs_Somerset_Vitality Blast,0.5587520643099589,low
Brisbane Heat v Melbourne Renegades,2023-12-27_Central Districts_vs_Northern Districts_Super Smash,0.5515852592420367,low
Brisbane Heat v Melbourne Renegades,2024-06-11_Namibia_vs_Australia_T20I,0.5726066889632105,low
Brisbane Heat v Melbourne Renegades,2024-02-18_Multan Sultans_vs_Karachi Kings_Pakistan Super League,0.5543385790679909,low
Brisbane Heat v Melbourne Renegades,2024-06-12_Leicestershire_vs_Durham_Vitality Blast,0.64141376114082,low
Brisbane Heat v Melbourne Renegades,2024-07-07_Yorkshire_vs_Derbyshire_Vitality Blast,0.5709836570034713,low
Brisbane Heat v Melbourne Renegades,2024-03-27_Sunrisers Hyderabad_vs_Mumbai Indians_Indian Premier League,0.5511875575404989,low
Brisbane Heat v Melbourne Renegades,2024-08-11_London Spirit (Men)_vs_Oval Invincibles (Men)_The Hundred Men's Competition,0.5748689068069872,low
Brisbane Heat v Melbourne Renegades,2024-05-07_Bangladesh_vs_Zimbabwe_T20I,0.5881297812610505,low
Brisbane Heat v Melbourne Renegades,2024-07-24_MI New York_vs_Texas Super Kings_Major League Cricket,0.5946261738261739,low
Brisbane Heat v Melbourne Renegades,2025-01-09_Sunrisers Eastern Cape_vs_MI Cape Town_SA20,0.5738744963817086,low
Brisbane Heat v Melbourne Renegades,2017-12-23_Sydney Sixers_vs_Perth Scorchers_Big Bash League,0.5714618698260803,low
Brisbane Heat v Melbourne Renegades,2025-01-03_Chittagong Kings_vs_Durbar Rajshahi_Bangladesh Premier League,0.562268900176764,low
Brisbane Heat v Melbourne Renegades,2025-01-19_Chittagong Kings_vs_Fortune Barishal_Bangladesh Premier League,0.5701370888897823,low
Brisbane Heat v Melbourne Renegades,2021-11-07_Afghanistan_vs_New Zealand_T20I,0.5814809670537656,low
Brisbane Heat v Melbourne Renegades,2021-07-16_Birmingham Bears_vs_Worcestershire_Vitality Blast,0.6053967108765062,low
Brisbane Heat v Melbourne Renegades,2024-02-21_New Zealand_vs_Australia_T20I,0.5794566278857568,low
Brisbane Heat v Melbourne Renegades,2020-12-27_Hobart Hurricanes_vs_Brisbane Heat_Big Bash League,0.5888155844155843,low
Brisbane Heat v Melbourne Renegades,2023-02-08_Khulna Tigers_vs_Sylhet Strikers_Bangladesh Premier League,0.5529045124809832,low
Brisbane Heat v Melbourne Renegades,2023-01-10_Paarl Royals_vs_MI Cape Town_SA20,0.5772497411085645,low
Brisbane Heat v Melbourne Renegades,2023-08-19_New Zealand_vs_United Arab Emirates_T20I,0.5653816144639674,low
Brisbane Heat v Melbourne Renegades,2022-01-25_Minister Group Dhaka_vs_Sylhet Sunrisers_Bangladesh Premier League,0.5619844281089456,low
Brisbane Heat v Melbourne Renegades,2018-04-10_Kolkata Knight Riders_vs_Chennai Super Kings_Indian Premier League,0.5677593168899671,low
Brisbane Heat v Melbourne Renegades,2017-01-11_Perth Scorchers_vs_Brisbane Heat_Big Bash League,0.555324879042526,low
Brisbane Heat v Melbourne Renegades,2016-11-27_Rangpur Riders_vs_Chattogram Challengers_Bangladesh Premier League,0.6108613047770941,low
Brisbane Heat v Melbourne Renegades,2022-09-03_Guyana Amazon Warriors_vs_Jamaica Tallawahs_Caribbean Premier League,0.5658578260267426,low
Brisbane Heat v Melbourne Renegades,2020-10-07_Kolkata Knight Riders_vs_Chennai Super Kings_Indian Premier League,0.6021784286576856,low
Brisbane Heat v Melbourne Renegades,2021-01-04_Melbourne Stars_vs_Hobart Hurricanes_Big Bash League,0.5819728534040554,low
Brisbane Heat v Melbourne Renegades,2018-01-16_Melbourne Stars_vs_Sydney Sixers_Big Bash League,0.5642869705457939,low
Brisbane Heat v Melbourne Renegades,2024-01-07_Canterbury_vs_Auckland_Super Smash,0.6321750417453204,low
Brisbane Heat v Melbourne Renegades,2018-08-03_Essex_vs_Somerset_Vitality Blast,0.5709324827219563,low
Brisbane Heat v Melbourne Renegades,2024-04-30_Mumbai Indians_vs_Lucknow Super Giants_Indian Premier League,0.5901275042272754,low
Brisbane Heat v Melbourne Renegades,2024-09-13_Australia_vs_England_T20I,0.5548302163608664,low
Brisbane Heat v Melbourne Renegades,2022-10-23_Pakistan_vs_India_T20I,0.568927756339521,low
Brisbane Heat v Melbourne Renegades,2019-09-19_Guyana Amazon Warriors_vs_Jamaica Tallawahs_Caribbean Premier League,0.5526335224871448,low
Brisbane Heat v Melbourne Renegades,2017-08-13_Barbados Royals_vs_Trinbago Knight Riders_Caribbean Premier League,0.5559603858130173,low
Brisbane Heat v Melbourne Renegades,2019-12-27_Dhaka Platoon_vs_Chattogram Challengers_Bangladesh Premier League,0.5689775344507125,low
Brisbane Heat v Melbourne Renegades,2020-01-02_Melbourne Renegades_vs_Sydney Sixers_Big Bash League,0.5722971631693613,low
Brisbane Heat v Melbourne Renegades,2023-12-19_Sydney Thunder_vs_Adelaide Strikers_Big Bash League,0.5540279941901426,low
Brisbane Heat v Melbourne Renegades,2021-01-24_Adelaide Strikers_vs_Sydney Thunder_Big Bash League,0.5664775506800274,low
Brisbane Heat v Melbourne Renegades,2022-01-11_Sydney Sixers_vs_Melbourne Renegades_Big Bash League,0.5718258676995519,low
Brisbane Heat v Melbourne Renegades,2019-08-23_Yorkshire_vs_Durham_Vitality Blast,0.5711037057885355,low
Brisbane Heat v Melbourne Renegades,2022-07-31_Zimbabwe_vs_Bangladesh_T20I,0.6307075921688278,low
Brisbane Heat v Melbourne Renegades,2018-05-16_Mumbai Indians_vs_Punjab Kings_Indian Premier League,0.5667875984233234,low
Brisbane Heat v Melbourne Renegades,2020-08-29_Barbados Royals_vs_Trinbago Knight Riders_Caribbean Premier League,0.6361622237411712,low
Brisbane Heat v Melbourne Renegades,2017-06-02_Afghanistan_vs_West Indies_T20I,0.5678358820402164,low
Brisbane Heat v Melbourne Renegades,2019-08-01_Essex_vs_Hampshire_Vitality Blast,0.564495949320717,low
Brisbane Heat v Melbourne Renegades,2023-12-23_Melbourne Stars_vs_Sydney Thunder_Big Bash League,0.5557916719904336,low
Brisbane Heat v Melbourne Renegades,2020-12-11_Dambulla Giants_vs_Colombo Stars_Lanka Premier League,0.5817821159232924,low
Brisbane Heat v Melbourne Renegades,2021-08-31_Barbados Royals_vs_Jamaica Tallawahs_Caribbean Premier League,0.5624020066208301,low
Brisbane Heat v Melbourne Renegades,2020-01-07_Sri Lanka_vs_India_T20I,0.5573767928825135,low
Brisbane Heat v Melbourne Renegades,2021-01-04_Central Districts_vs_Northern Districts_New Zealand Domestic Twenty20,0.5615729904471324,low
Brisbane Heat v Melbourne Renegades,2017-05-14_Royal Challengers Bangalore_vs_Delhi Capitals_Indian Premier League,0.5983832429008901,low
Brisbane Heat v Melbourne Renegades,2019-12-23_Cumilla Warriors_vs_Dhaka Platoon_Bangladesh Premier League,0.5506980214700123,low
Brisbane Heat v Melbourne Renegades,2018-07-31_Yorkshire_vs_Leicestershire_Vitality Blast,0.5699483957271546,low
Brisbane Heat v Melbourne Renegades,2022-05-30_Hampshire_vs_Somerset_Vitality Blast,0.5619881561850603,low
Brisbane Heat v Melbourne Renegades,2024-01-20_Auckland_vs_Northern Districts_Super Smash,0.5597686505032635,low
Brisbane Heat v Melbourne Renegades,2024-03-18_Multan Sultans_vs_Islamabad United_Pakistan Super League,0.5909842741136858,low
Brisbane Heat v Melbourne Renegades,2022-06-24_Derbyshire_vs_Lancashire_Vitality Blast,0.5536684095860566,low
Brisbane Heat v Melbourne Renegades,2024-06-21_Durham_vs_Yorkshire_Vitality Blast,0.5523787650945545,low
Brisbane Heat v Melbourne Renegades,2022-02-03_Sylhet Sunrisers_vs_Khulna Tigers_Bangladesh Premier League,0.5903147565884407,low
Brisbane Heat v Melbourne Renegades,2023-08-15_Colombo Strikers_vs_Galle Titans_Lanka Premier League,0.6134716005700526,low
Brisbane Heat v Melbourne Renegades,2022-05-11_Rajasthan Royals_vs_Delhi Capitals_Indian Premier League,0.5862035849913088,low
Brisbane Heat v Melbourne Renegades,2020-12-23_Adelaide Strikers_vs_Brisbane Heat_Big Bash League,0.6262042378673958,low
Brisbane Heat v Melbourne Renegades,2021-11-03_New Zealand_vs_Scotland_T20I,0.5749239258072211,low
Melbourne Renegades v Sydney Thunder,2024-07-25_San Francisco Unicorns_vs_Washington Freedom_Major League Cricket,0.5723810592572202,low
Melbourne Renegades v Sydney Thunder,2024-02-14_Fortune Barishal_vs_Durdanto Dhaka_Bangladesh Premier League,0.5704015709033342,low
Melbourne Renegades v Sydney Thunder,2022-02-18_India_vs_West Indies_T20I,0.5697967574908752,low
Melbourne Renegades v Sydney Thunder,2021-06-17_Northamptonshire_vs_Derbyshire_Vitality Blast,0.566512054716346,low
Melbourne Renegades v Sydney Thunder,2021-10-04_Chennai Super Kings_vs_Delhi Capitals_Indian Premier League,0.5530339684961194,low
Melbourne Renegades v Sydney Thunder,2024-02-06_Rangpur Riders_vs_Durdanto Dhaka_Bangladesh Premier League,0.5562201200702749,low
Melbourne Renegades v Sydney Thunder,2023-08-05_Jaffna Kings_vs_B-Love Kandy_Lanka Premier League,0.5770264873757133,low
Melbourne Renegades v Sydney Thunder,2016-11-27_Barisal Bulls_vs_Dhaka Platoon_Bangladesh Premier League,0.5640815905985701,low
Melbourne Renegades v Sydney Thunder,2022-06-07_Sri Lanka_vs_Australia_T20I,0.6058689030267979,low
Melbourne Renegades v Sydney Thunder,2022-03-05_Bangladesh_vs_Afghanistan_T20I,0.5803216487216488,low
Melbourne Renegades v Sydney Thunder,2022-05-14_Kolkata Knight Riders_vs_Sunrisers Hyderabad_Indian Premier League,0.5876824352118472,low
Melbourne Renegades v Sydney Thunder,2022-10-05_West Indies_vs_Australia_T20I,0.5651088862977408,low
Melbourne Renegades v Sydney Thunder,2022-12-17_Perth Scorchers_vs_Sydney Sixers_Big Bash League,0.5850808081495388,low
Melbourne Renegades v Sydney Thunder,2024-01-13_Perth Scorchers_vs_Brisbane Heat_Big Bash League,0.5509974913974914,low
Melbourne Renegades v Sydney Thunder,2024-04-03_Kolkata Knight Riders_vs_Delhi Capitals_Indian Premier League,0.5520565656565656,low
Melbourne Renegades v Sydney Thunder,2020-03-07_Quetta Gladiators_vs_Lahore Qalandars_Pakistan Super League,0.5624462259924905,low
Melbourne Renegades v Sydney Thunder,2024-01-14_Afghanistan_vs_India_T20I,0.5786308127373143,low
Melbourne Renegades v Sydney Thunder,2017-08-17_Jamaica Tallawahs_vs_Guyana Amazon Warriors_Caribbean Premier League,0.6059903938480866,low
Melbourne Renegades v Sydney Thunder,2020-10-03_Gloucestershire_vs_Surrey_Vitality Blast,0.6072893016855865,low
Melbourne Renegades v Sydney Thunder,2017-12-26_Perth Scorchers_vs_Melbourne Stars_Big Bash League,0.5758804880775538,low
Melbourne Renegades v Sydney Thunder,2017-08-04_Somerset_vs_Gloucestershire_Vitality Blast,0.561293912025666,low
Melbourne Renegades v Sydney Thunder,2020-10-14_Delhi Capitals_vs_Rajasthan Royals_Indian Premier League,0.6435580044310694,low
Melbourne Renegades v Sydney Thunder,2025-01-16_Dhaka Capital_vs_Fortune Barishal_Bangladesh Premier League,0.5664699544464251,low
Melbourne Renegades v Sydney Thunder,2024-05-31_Gloucestershire_vs_Sussex_Vitality Blast,0.5858902668650953,low
Karachi Kings v Lahore Qalandars,2021-02-21_Peshawar Zalmi_vs_Lahore Qalandars_Pakistan Super League,0.5568198521998031,low
Karachi Kings v Lahore Qalandars,2024-01-24_Gulf Giants_vs_Desert Vipers_International League T20,0.5632295583858944,low
Comlila Victorians v Chattogram Challengers,2018-03-20_Peshawar Zalmi_vs_Quetta Gladiators_Pakistan Super League,0.5609623958978757,low
